Gene_Name,Colony_Prefix,Mouse,Genotype,zygosity,Sex,Assay_Date,Granulocyte_precursors_-_%_of_CD45+,HFA-_%_of_B220+,HFA-_%_of_CD45+,HFB-_%_of_B220+,HFB-_%_of_CD45+,HFC-_%_of_B220+,HFC-_%_of_CD45+,HFD-_%_of_B220+,HFD-_%_of_CD45+,HFE-_%_of_B220+,HFE-_%_of_CD45+,HFF-_%_of_B220+,HFF-_%_of_CD45+,Myeloid_precursors_-_%_of_CD45+,Plasma_cells_-_%_of_CD45+,T_cells_-_%_of_CD45+,Total_B_cell_precursors_-_%_of_CD45+
2610034B18Rik,PMAS,M02220977,2610034B18Rik(b):Hom,Hom,Female,2015-12-14,48.4499887399444,9.94937986928818,2.6920762434977794,13.45049187485503,3.639397642402785,9.857963460725056,2.6673410393954273,33.35470930946501,9.02502685800147,14.787627403091786,4.001196150168532,15.857335825681188,4.290634956381129,22.25762268845826,0.06313014778361496,2.171529410896042,27.057729012917687
Alpk1,DAAA,M02221097,Alpk1:Hom,Hom,Male,2015-12-14,49.42455537040378,9.121643586242767,1.9854874031933374,14.2789805604317,3.1080732068876458,9.002990702815161,1.9596605000512999,35.425199921981665,7.710922657269919,13.116832455627073,2.8551110733731706,15.457382484883947,3.364573272339387,26.79629649284807,0.081372434557104,1.9310032513594506,21.76677245083159
Trim21,DAAM,M02221489,trim21:Hom,Hom,Female,2015-12-14,49.78895041307694,13.925451666184207,2.893484529516868,9.474347404090112,1.9686167672085906,10.608408398181416,2.204256373060661,27.38263490387726,5.689670422983707,13.7194135576481,2.8506731296548553,22.89747475607472,4.7577263962354275,25.979089638579794,0.15249349868204576,3.3010773612609903,20.778389088400235
Dcn,DAAG,M02221531,Dcn:Hom,Hom,Male,2015-12-14,57.53755470567362,10,1.9284982060481803,13.39892665474061,2.583980601663841,8.975210835675952,1.7308677995505264,31.679018655762842,6.109293064700548,12.507027855865067,2.41197807830304,19.813442371581907,3.8210188069234716,21.116882860860308,0.0832906201947719,1.9772897527894966,19.284982060481802
Gtf2h2,MGYU,M02221804,Gtf2h2:Het,Het,Male,2015-12-14,54.008478568064056,6.771661367249602,1.4815754193992536,16.628577106518282,3.6381752962063842,8.353206147323794,1.8276024493641074,30.46336777954425,6.665096561469619,14.003709591944885,3.063879126055292,19.533320084790674,4.273705569042357,22.379071705496575,0.055074459219536936,1.6783216783216783,21.87905358889815
Ccdc127,MUDY,M02222597,Ccdc127(b):Hom,Hom,Female,2015-12-14,47.23935877442437,12.350374501248337,3.034698651499862,11.050703502345009,2.715347215851757,10.339034463448211,2.5404779378038715,27.54509181697272,6.768301073296028,14.585715285717619,3.5839601871387945,21.86807289357631,5.373360242179617,25.324511512705257,0.11925511420970553,2.7451609944041833,24.57171360425649
Adal,MGVF,M02223219,Adal:Hom,Hom,Male,2015-12-14,54.384034377209076,9.62223806129722,1.7864169629518711,13.776869115054208,2.557745144811207,7.590876692801141,1.4092844929953652,31.706493603931424,5.886470242054275,11.527928874216904,2.1402180612674857,20.76565254904903,3.855247991586777,24.941584513540903,0.06302952637315569,2.04584788642149,18.565503696455373
Adal,MGVF,M02223277,Adal:Hom,Hom,Male,2015-12-14,54.975337153936074,9.918485693965753,1.9384569326832608,13.479949669019092,2.6345051749208794,7.806772799387275,1.5257463005730905,32.55466199828583,6.362444045276994,13.983259478089611,2.7328714395688993,17.46266207122928,3.4128817038747754,23.731574145353974,0.050252330852792744,1.698956462235908,19.543879907621246
Arap2,PMCK,M02223803,Arap2(b):Hom,Hom,Male,2015-12-14,60.4192845850822,9.457925510269645,1.6273165123246378,13.942729862286093,2.398965238956837,6.594418624574329,1.1346258019582338,30.34417767878178,5.22097381037488,13.278790345034375,2.2847287990065115,20.37651795849307,3.5059531925399923,20.477434618063363,0.03906149237011133,1.8583689247402964,17.205850379744035
Gpr35,PMCR,M02224001,Gpr35(b):Hom,Hom,Male,2015-12-14,48.9588856757106,7.367274989630859,1.8995379261483893,16.032420848887046,4.133711785333945,9.290750725839901,2.3954763994777717,31.136803539333606,8.028143282996842,13.073759159408269,3.370866622405012,19.78950642886769,5.102418201342999,22.81539770879099,0.08332479291338232,2.3589382549916897,25.78345356759334
Gdpd2,MGZU,M02224426,Gdpd2:Hemi,Hom,Male,2015-12-14,47.55624818646262,7.203187250996016,1.3262867557161069,16.196547144754316,2.982189025205317,8.297476759628154,1.5277727967762234,31.51128818061089,5.802015512468986,12.21071270473661,2.248297312541365,20.277999114652502,3.73368631427258,32.1050726882085,0.05346878759524128,1.8727116826040602,18.412498655129582
Cmbl,MUEB,M02224460,Cmbl(b):Hom,Hom,Female,2015-12-14,45.22566474790895,12.153747904526222,3.0194404367033063,11.24570926798116,2.7938500592484616,10.800670551608524,2.683285984144219,31.905085016364655,7.926402998616709,12.969984832761236,3.22222387489898,19.12469066815678,4.7512804113181915,27.42088223190691,0.10610184785788301,2.4036530767056865,24.843698095620574
Cmbl,MUEB,M02224461,Cmbl(b):Hom,Hom,Female,2015-12-14,49.3603469817885,14.200999961241811,3.082786792143269,9.199255842796791,1.9969963021703188,9.972481686756328,2.164850004417203,29.64613774659897,6.435653977375508,13.131273981628619,2.850568136403219,21.222045657145074,4.606932063422617,25.46243905312002,0.07025455708077591,3.3987219560214887,21.708237451989213
D930028M14Rik,MFAB,M02225052,D930028M14Rik:Het,Het,Male,2015-12-14,50.71835870691771,7.525477271691751,1.8146660172201001,15.874124812052914,3.827828297070532,9.433045274364776,2.274649976378212,33.306501830111024,8.031407821924681,12.569293622708564,3.03091341241444,18.12341478972708,4.370213841268911,23.10320706968977,0.07727437530442807,1.9875262311712378,24.113633616916864
Acbd5,PMAJ,M02226859,Acbd5(b):Hom,Hom,Female,2015-12-14,43.42013012507712,13.242495504219118,3.3558388019518763,10.157698160188131,2.574106792304672,9.439756536173745,2.3921700600145828,34.37819892101259,8.711930001682653,14.030986305159773,3.55565371024735,15.589984783510861,3.9507263447192775,28.17951090919289,0.11357900050479555,2.9453418587694205,25.341438106455776
Hbs1l,METC,M02220760,WT,WT,Female,2015-12-16,50.263430504524045,22.730249219983822,4.775740114274615,0.670236123415893,0.14081999320179345,1.1305419667963483,0.2375325747398067,27.876430029659875,5.856978682766546,12.72293054967066,2.673151939916803,23.400485343399716,4.916560107476409,25.898739094543632,0.12018258040497887,2.707142972758615,21.010504847768733
Hbs1l,METC,M02220761,WT,WT,Female,2015-12-16,49.70908059689816,22.60553604964481,5.414523478907121,0.7940720176369722,0.1901977274060746,1.0063689066710215,0.2410475054272359,27.9231648566996,6.688212630302556,13.22568792357312,3.1678433826836945,22.850493998530254,5.473196299700769,23.21194578631359,0.11783458176057578,3.008937826367566,23.95220120866011
Hbs1l,METC,M02220805,WT,WT,Female,2015-12-16,45.91604770182711,23.396875568173872,5.084122488177873,0.002797163676032503,6.078214463719137e-4,0.03356596411239004,0.007293857356462966,30.63173941623194,6.656252659218828,14.017985762436888,3.046097178492846,19.350778310792858,4.2049087660009,29.619442992426542,0.1367598254336806,2.5978288617935594,21.729920618519106
Hbs1l,METC,M02220849,WT,WT,Male,2015-12-16,53.90931277300213,23.398447496374647,5.116662262361847,0.0014217066166225937,3.108921048949962e-4,0.045494611731923,0.009948547356639878,31.46805425232449,6.881285849745845,12.438511188831072,2.719995025726322,20.09297961272712,4.393838118480981,21.9819371687056,0.09979636567129378,2.1414248185167337,21.86752887410424
Trim21,DAAM,M02221483,WT,WT,Male,2015-12-16,52.596840678512834,23.397620669776217,5.5388929037780965,0.002620407735443635,6.203262295641278e-4,0.06288978565064725,0.014887829509539065,31.29552958440333,7.408556159684378,13.282846810963786,3.1444336576605636,19.4211519312405,4.597547850414533,21.944660697060584,0.05551919754598944,1.7300898542543524,23.672889572626243
Trim21,DAAM,M02221484,WT,WT,Male,2015-12-16,49.16426399406283,22.577240342806007,6.462258884415576,0.8225967440312976,0.2354509690597067,0.9774789761710818,0.27978274147680626,30.398219427968286,8.700849199729412,13.906129894565355,3.980336396056771,19.695283549212395,5.637359533958137,20.03007992854375,0.06206448138393941,2.1207006390342897,28.622890956975194
Ncf2,MFDL,M02221818,Ncf2:Hom,Hom,Female,2015-12-16,41.31234741174944,23.398556952411408,6.90377062521377,9.993404353126935e-4,2.9485652281599777e-4,0.04896768133032199,0.014447969617983888,42.271101073291625,12.472136058593888,12.860512062039053,3.7945085921190747,8.868147022964843,2.616556783469164,26.235153974076216,0.16452993973132674,2.7828558623373865,29.505112812105626
4930590J08Rik,MGRE,M02223907,4930590J08Rik:Hom,Hom,Male,2015-12-16,52.10615543056326,23.39763008468009,5.2621405371147905,0.0014089865159990418,3.1688188227838076e-4,0.04790554154396742,0.010773983997464945,28.770095670184435,6.470411154242256,12.744283037211336,2.866196625207954,22.48601580882871,5.057117959280679,23.415669809078665,0.04468034540125168,1.943436584013309,22.490057830943517
Cgrrf1,MUHO,M02224979,Cgrrf1(b):Hom,Hom,Female,2015-12-16,45.59265867958195,21.209164191769197,4.63374504669432,0.004242681374628765,9.269343962181076e-4,0.019092066185829443,0.004171204782981485,32.63682647433178,7.130442842907793,13.79507848960543,3.0139271893031774,20.931268561731013,4.573030843742034,29.21465483280421,0.0894491692350474,3.2553935995179946,21.847843718860798
Cgrrf1,MUHO,M02224980,Cgrrf1(b):Hom,Hom,Female,2015-12-16,42.07370015143867,22.582681819403025,6.78889449772842,0.8167432363450741,0.24553255931347803,0.9833158700733458,0.2956082786471479,36.21074124822009,10.885815244825846,14.877354181779104,4.4724886420999495,12.91206576932377,3.8816759212518934,25.196163553760726,0.12801615345784959,2.5397274103987884,30.062392730943966
Lrrc8d,MGZR,M02225828,Lrrc8d:Hom,Hom,Female,2015-12-16,35.768976118835504,23.39904167747396,11.236209168321894,6.825659017378128e-4,3.27767835486768e-4,0.02457237246256126,0.011799642077523648,37.683098303141165,18.09540666155349,16.62320997092269,7.982457865444747,9.693800936480418,4.6549587995830795,14.50307118461851,0.06325919224894623,1.644738998472602,48.01995450582444
Prss52,MGYE,M02226241,Prss52:Hom,Hom,Female,2015-12-16,47.78085738105337,22.696444577233343,5.555352415497799,0.7036151777711384,0.17222214096619912,1.096504332237825,0.26838864430825937,30.395876904690766,7.439923359319009,14.149985061248879,3.4634567287300166,19.453241708993126,4.76152169779585,24.488452706556874,0.15576779628789986,3.098170276871773,24.476751839230083
Sik3,MGLW,M02226872,Sik3:Hom,Hom,Male,2015-12-16,56.965178050664434,22.985794412119308,3.456184876334001,0.7967709807621743,0.11980389993221621,1.0012056402998375,0.15054305846745591,23.56764690464958,3.543673250626606,10.82455312680191,1.6275990352633323,29.03496356869529,4.365748695556221,26.203162192411366,0.0717247032488926,1.7237574286299795,15.036177625045323
Sik3,MGLW,M02226876,Sik3:Hom,Hom,Male,2015-12-16,57.636191982853205,23.40079893475366,4.484192799367202,NA,NA,0.013315579227696404,0.0025516062361256413,25.661784287616513,4.917455538261335,13.85352862849534,2.654691128065117,24.484687083888147,4.691893546987829,21.531984384169835,0.041336021025235384,1.6279247786481592,19.162562833303564
Ldlrad4,MUES,M02227188,Ldlrad4(b):Hom,Hom,Male,2015-12-16,46.14442968004237,23.399798277601054,6.695356824589389,NA,NA,0.021058931757977455,0.006025567434027965,29.76957095197455,8.517932405818796,13.620695388093946,3.8972735893036665,20.610044002083725,5.897127707144737,22.98119705825455,0.07325821459265577,2.1882323839364717,28.61288266317395
Usp30,PMCD,M02227577,Usp30(b):Hom,Hom,Female,2015-12-16,44.485961586739094,21.22227840785957,5.344311322779814,0.7194972188109514,0.18118776218560467,0.9694430398035109,0.24413049884847537,35.295817380625586,8.888387610831971,13.719569457487538,3.4549377303504056,17.227479592573864,4.338319028717169,27.71736164422437,0.12042801060930751,2.493696630562519,25.182552127864717
Fryl,MMAV,M02228552,Fryl(b):Het,Het,Male,2015-12-16,54.57056463336628,23.39865052222941,4.906863600240352,0.0015404997381150444,3.2305376260717306e-4,0.03389099423853098,0.0071071827773578075,26.10376806235943,5.474146007378548,13.285269741504143,2.786015648724261,24.61102381612595,5.1611069114121975,22.31396949080266,0.07947122560136458,2.0652827043476574,20.970711945882034
Gdpd2,MGZU,M02224471,Gdpd2:Hemi,Hom,Male,2015-12-21,52.91428137627374,8.104691798646739,1.5045014268608716,15.294817458547103,2.8392288394979937,8.162316900884823,1.5151985700335062,33.134433786898654,6.1508573242649165,13.988028849728604,2.596645237873408,16.876719458695813,3.1328826730435444,26.432295710445587,0.11870378230278435,1.9713799659761833,18.563339165001707
Cgrrf1,MUHO,M02225045,Cgrrf1(b):Hom,Hom,Male,2015-12-21,49.16141261795855,7.443939616004689,1.7441381299707421,15.956324197567055,3.738616227799069,8.719038546094094,2.0428977623933737,32.07533343104206,7.515350063872749,16.313938150373737,3.822406285627945,15.610435292393376,3.6575733849809757,25.592368236700047,0.08791088034505021,1.7279982417823931,23.430310023213966
Prss52,MGYE,M02226253,Prss52:Hom,Hom,Female,2015-12-21,40.63570695938721,10.475224386548364,2.967214426525253,12.925178803014933,3.6611890680808035,9.216862055239538,2.6107704282420037,37.413166578923715,10.597662018345954,12.516853066937173,3.545526627821545,14.069261289949795,3.985262131826085,28.409677818271756,0.18513264808793253,2.4434599800682335,28.32602259418487
Prss52,MGYE,M02226256,Prss52:Hom,Hom,Female,2015-12-21,44.36146335672005,17.031707124219185,3.6533036335163187,6.367781555573126,1.3658900616798866,7.78577264700456,1.6700493552162188,36.8572256925226,7.905880224557754,9.575393373922669,2.0539232591403263,17.56674837247305,3.7680700584008457,30.894782367806606,0.18995822049852726,3.103781638502722,21.45001441647209
Zfp763,DABA,M02226263,WT,WT,Male,2015-12-21,46.59389863170274,5.831541553706647,1.4731512400636682,17.569411984668598,4.4383463298744115,7.942413760867533,2.0063951483778335,38.56782275404319,9.742918813733038,12.386650462746566,3.1290884788143,13.044778909974758,3.295343444028282,26.009455751146543,0.08218285212282085,2.0526820421021807,25.261780722925707
Zfp763,DABA,M02226264,WT,WT,Male,2015-12-21,50.763876865542436,7.038118330116945,1.4775442362962707,16.36234680917743,3.4350219882959934,7.686344368020849,1.6136292807922712,33.40260939845284,7.0123619238893315,14.910848301911688,3.1303022957858655,15.686080459201346,3.293050313376502,26.180269399909967,0.0796426469060563,1.9827556355829494,20.99345545205859
Zfp763,DABA,M02226265,WT,WT,Male,2015-12-21,49.58217955212796,6.587596456130323,1.3604371498694157,15.90454415547299,3.2845261340665073,6.956749547489759,1.4366727819119895,37.87272554063066,7.821284004780712,14.056397065828333,2.902856131066266,13.465752119653235,2.780879119798148,27.658779147833183,0.06836614744463079,2.0391801964420093,20.651494956152217
